acc_max,acc_kurtosis,gyro_kurtosis,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,label
28.04611176117651,11.576889233901689,4.981300344208319,10.10891713402545,2.4342202678469578,2.277638853290914,6.201970215441159,9.132752427170386,fallen
27.840225980365023,27.78935415245325,8.021285598519277,11.798544768339866,3.9913446457442414,2.6135585985470886,5.908233396747099,11.052386181544833,fallen
24.81792350986437,27.96118989413468,2.2938128905001984,9.599830478879213,3.308234786500112,1.7290543122640978,4.145275568074608,9.330385944196683,fallen
22.26561466592141,15.35396159384926,13.120646692528528,12.666163432540008,3.715297027977084,3.5178423710741447,6.642018583394908,12.418803479116326,fallen
26.399536986487423,11.334524311190822,9.809080048210364,9.853494554151016,2.632928650730324,3.0738368313616675,7.865069517050152,9.635474544370354,fallen
24.6589373696812,15.236550819267226,6.512788556298014,15.739768453260377,2.6173432159195564,2.6006009431903263,6.4367494393718765,15.541314331893034,fallen
25.42332653789711,20.02712990076333,4.332466064263704,9.199878330751217,2.531215899373938,2.123793177948969,6.410089536034326,8.677765259773002,fallen
27.68805464688629,23.81526569874244,2.346263519232499,14.53212583198206,3.500034821605861,1.852673984880716,4.143609614834397,13.742809918579884,fallen
27.50115737463037,15.357537391373372,7.945293699622885,15.665589917684269,3.2298763157206154,2.47906641259629,10.28454748568707,15.08856151933543,fallen
23.79169698392995,9.948066667019726,5.0122853159007335,7.661426244994026,2.2127714319317486,2.3698487258509737,3.842791121156375,7.204795685617293,fallen
24.75511664843038,13.17575300298432,0.7311301173063729,8.2766076782047,3.0450643293656885,1.2687227820687457,4.8536002255005695,8.11621352100404,fallen
26.8775999074293,9.238086291351776,12.248858530922003,10.570795543902443,2.686555464706775,3.1759838549670376,9.83943650284974,9.818579485322536,fallen
28.62830420093536,18.47675482064243,8.787701834017453,11.017429229238898,3.505148518747012,2.8361335737131323,7.953091632638768,10.454950550654493,fallen
25.40771636802604,23.100431316180444,2.787666895787848,6.529728527287828,3.8854433062736926,1.8415697143695469,3.096430984863201,6.2275515128364685,fallen
23.66999398022072,10.940115178231617,11.2112479411279,13.14954549978298,2.2935959399840544,2.82225662515815,12.34569475956338,12.79029857533835,fallen
27.83558487906071,21.831807782089705,18.58475190768836,9.493182898889025,4.310418853492365,3.505618964198487,7.1136436246258,9.365838896748157,fallen
28.951361402091106,17.215813346541335,15.755754421885474,13.241593579514678,3.0594196494215447,3.186133610114424,10.82874939766016,12.891726698020086,fallen
29.007591791298346,29.79799219051526,4.3571307310573015,11.52763554583628,3.930178009875484,2.2169703818445115,3.180059834641456,9.73441690390296,fallen
25.311831505382663,13.594610440481436,10.909236903030491,11.660568809020292,2.372958912659649,2.759009705506393,8.785829820501977,10.14569623152174,fallen
30.6770041789017,14.408028079995624,7.618571012189207,13.699770996217358,3.296358018554176,2.514552665822265,11.744735026114808,13.319154660706015,fallen
28.79067686852931,51.19963950151303,0.5599031241503991,10.705681804305264,5.73503374399484,1.0463082060648152,3.4753452934905766,10.524821715786208,fallen
23.273420263530365,10.066182124594956,10.9983027537051,13.469674449883886,2.3289813957900622,2.8607231179009505,8.594551041460207,12.352832196000366,fallen
26.747448976945595,14.580684403612128,11.698140562350448,13.844846855022874,2.9114780760815604,3.059708408971552,8.79077450323571,13.426639773551846,fallen
22.28613087122098,8.699981980369508,2.0417500577342618,6.930219055468579,2.2398375718915595,1.6429981157370748,5.385213031067443,6.7897292897574975,fallen
19.770019595762648,7.9609684684262625,10.83766049243046,7.161461020560927,1.5064665822301484,3.2011283702081337,5.42944324413016,6.764006374806916,fallen
28.281930941737603,20.347718213230635,5.43180448136374,14.389434779094524,3.2497024811907784,2.0644103113351107,4.657163170898162,14.149880908223803,fallen
29.79448070546709,25.39678134776173,17.88871584512601,10.146152767252689,3.9598199638350327,3.7751750959633417,7.06806202330354,10.032075965983529,fallen
24.36853664263712,24.74726263366408,6.457873222216126,9.966617254832864,2.653065193879081,2.5838732968346925,5.266278962816461,9.823115993757792,fallen
24.050479313989573,16.413101142572597,-0.5781991584552912,11.562024250383036,3.1196685923561085,1.0006690508545146,3.4589357718013733,10.906691509146476,fallen
23.72034069608837,12.420460931527426,30.051627709844407,13.13454693891294,2.1932161824983387,4.533061495829308,14.230011740119956,12.927796283067696,fallen
25.70918530555352,7.311397654512922,26.293978538131643,10.703907783967018,1.6761669742078014,3.5782464531209826,2.694818784767876,9.297095561808204,fallen
29.04897641108237,9.20618931799222,5.7562806538800375,13.861849611947848,2.6419274761852845,2.484040324858132,7.364419834684247,13.735133371238256,fallen
23.46229220541489,11.283203869882245,9.604378725517332,6.0641095103745135,2.6866016314111167,3.0320008996911585,5.767712231611202,5.269320847879975,fallen
29.920170228651468,27.15927700341308,1.2526722198265912,10.055028287212938,3.4372184244930244,1.3943830191893745,3.4854883974984645,8.102675836831581,fallen
21.66896403494527,9.964820068865835,2.3442191869198354,6.043076510730951,2.0670244182117763,1.7426771258611482,3.518773875859581,5.906145061576499,fallen
20.051486782373107,16.696562737895807,0.489672975924444,6.337742888120217,2.474919310386768,1.338194139020476,3.381331969310589,6.21224997280558,fallen
23.65110959741441,16.66370698387957,3.0501090788952263,14.101162745087109,2.6717585139184084,1.8099886289706035,4.743694773289062,13.937480832981183,fallen
25.87326111687375,19.01661050594776,17.39579100308362,11.987968377357364,3.854571789085552,3.9234565469361526,14.072926721258373,11.860025212587235,fallen
23.039210612900987,14.21742598728812,11.278794351681787,8.752190353991761,3.109995990141984,3.042066360563356,5.806370942561951,8.591241945919684,fallen
25.33709777776445,40.782841555557255,0.7385751793224241,9.492164609991107,5.231405944983346,1.3962065815483142,2.8263546156083845,9.416781603649166,fallen
28.34591020337643,15.334716838955767,15.493635209144076,9.59341389626809,3.0774720959237145,3.435278709110933,9.238427049277426,8.642236413831851,fallen
21.973923701904244,9.637887143627967,1.7907781491012402,6.0183500180697465,1.9527074959664443,1.697371147530765,3.886328056411232,5.92634329710302,fallen
26.652629552620287,13.27328370216696,4.492786514536699,10.784558098908484,3.1793600221274847,2.1761694879652507,3.3778935192228663,9.633466761542262,fallen
23.05653465742137,5.7346901205961744,5.847727910756639,4.744647709437738,1.7022483994665416,2.4510900331011967,3.7194697360567184,4.680590412808875,fallen
25.57255759855172,23.68228036557981,-0.7873144480567729,9.99968158328178,3.850011850253437,0.7408438355977706,0.1281761614770293,2.8959491480425257,fallen
25.47382071989743,10.720056765803571,3.828306528324052,7.88608045893992,2.1145548222324235,2.147131072374517,6.187374080085946,7.714527531067546,fallen
30.27984512474353,37.90698082319412,19.979814711923265,20.601205248143565,5.3917884164406535,3.857152484528605,8.792798982329646,20.18294010191205,fallen
25.63301607224405,10.058253875228122,5.464938369502336,13.64912917874602,2.1067660831453527,2.212931628924905,8.805587424504242,11.070088304699157,fallen
23.50327060829544,26.74300464230792,-0.9877616627829058,6.3883896978125865,3.9638578811269527,0.4391828380494881,1.283710995935469,2.926860661019544,fallen
28.654619085895696,33.836533905874816,10.32521903845575,12.42451676548293,3.942397001139613,2.8764607247836653,8.107816484705191,12.225505903709951,fallen
21.109538197883182,14.89818219013074,1.846528500897588,7.303514058579347,2.395804351684851,1.6785817306233717,3.665485163291204,7.2518706387315826,fallen
26.11143543095369,17.865183814320826,2.440787527096395,9.415948553499168,2.4244622959712805,1.7891128644271423,3.607119909592032,8.573010217711412,fallen
26.042962899813336,23.167226005053955,17.108784822961304,7.213756140260264,4.243209543868248,3.337058127691612,3.456383538580551,7.123922629011845,fallen
26.90578360368761,45.48069080197956,0.4149061231939295,9.555691245763551,5.5662453923992254,1.1973241624837947,1.45035982747485,6.255353863017841,fallen
21.149168957707765,13.122519222196445,0.3364639112579106,11.781477349775548,1.7919149260445797,1.1790119915932906,2.355763373731877,9.63930658436877,fallen
24.16281442848832,21.78332319395084,1.74826993954801,8.475124687989695,3.269788193382124,1.6518358760303962,3.78938954064632,8.297948774342997,fallen
22.551345427291498,10.600275161019889,3.912548540112132,8.914197690235211,1.3996442353516614,2.0937893465354565,4.800255571666879,8.37525380680061,fallen
26.18107747541719,12.432271807297056,9.200903257546136,14.644193022138932,2.73720232101773,2.8682242852224524,8.021902378352719,14.498715810221592,fallen
25.20712733584528,44.125502552373625,0.7283937770998725,10.258479216699676,5.515043430188117,1.391074673067227,2.8872771254799554,10.161083948735875,fallen
25.46946194062773,27.17641494840659,1.8063235618611069,9.563912323553373,3.1780044472780222,1.7471898702956652,4.880531635764448,9.249275350317207,fallen
24.66666287976368,21.174537988632025,14.778314689320922,13.189716495856958,2.8687641028731745,3.5593285733575613,10.516127845025254,12.753537083356177,fallen
24.543068273615688,25.077470434506303,3.4970086168699503,6.772313837994728,3.650134213718884,2.104039438088712,4.402190139866994,6.655856509873668,fallen
24.93021898382932,16.725464183331926,2.021047677628974,8.68357789478718,2.6302060685644224,1.7598757596006005,4.7157417363665015,8.508896035151647,fallen
23.06887593694173,8.167084428336482,2.7342087318862083,10.505385499977711,1.9007995517053864,1.7556927600791652,4.856175370874019,10.162916246214545,fallen
25.791543464964672,11.34186251610755,5.5209147820605935,13.281166096242654,2.4595367634767222,2.5233560467976965,5.662090972528018,13.205525475928097,fallen
26.13558579103041,26.289194182453087,5.727387046868676,10.241229077310356,3.9703359641834273,2.2582259622163683,5.3579417778922815,9.927595432372906,fallen
21.1587609998988,9.680339249620449,19.245442607252983,16.859034555640402,2.628273948226944,3.60232696252979,11.494126183749929,16.694435449074515,fallen
30.24194915098852,18.12353623163328,13.842820587334003,12.615070879386511,3.45815808252734,3.435024248960993,7.9082897816041395,12.257910081983216,fallen
26.87110082072709,18.39170466437518,6.878239119089457,7.65085639013041,3.1241286946965925,2.4170784700310706,5.2960334971074285,7.117926194837742,fallen
29.601714005673283,20.34792607350052,5.659680674496691,11.077218245113691,4.231234668722092,2.4192747126914926,4.3196312630846965,10.992827073430163,fallen
22.573604138262787,5.601272687948216,3.9750921857644648,10.861209857696483,1.0346241288446008,2.131769466106148,5.390791281605465,10.512733269552148,fallen
25.891530558675104,18.545649543345,2.6380615978920194,12.034881655647869,2.8954229150639814,1.6566524576928316,5.083123701891272,11.006286724313114,fallen
29.070838375014144,28.8605050623474,6.0256441266483725,11.759780291512524,4.224561505612551,2.26228434783975,5.7765144815759975,11.384306442424952,fallen
28.05192498913333,15.22425004679672,0.8803898932342409,8.907954668117197,2.8914000272529186,1.3766393839612214,1.8450885143892088,1.4710581313625308,fallen
28.3699613815012,27.68001667946947,20.686429126956863,11.291015932163324,3.87306624953943,4.02728013646187,9.877822385807749,11.127534656489148,fallen
31.10687948577448,22.755911875657983,0.6905384204828309,16.374664016938745,3.351548554686748,1.2925997050975464,1.2374208104053244,5.320148291210523,fallen
28.2179925254094,15.134632139451018,4.78584633392655,13.43287471865174,2.16586464238922,2.0620231933221014,4.798126762321436,13.360387805547145,fallen
24.128928109665555,11.606885621334207,3.3361133808781767,11.39662400454339,2.955748007724241,1.9320458309994963,6.194144800467669,11.30017806830981,fallen
24.312711629642266,37.585073527046255,-0.4327126672685151,8.464704650041076,4.270365575473472,0.9816796335010328,2.8178854937669624,7.872425136841834,fallen
23.64398862298432,31.74004080862901,0.7011067000577853,6.817345692052809,4.36109633828482,1.3069105751235257,3.875400273050473,5.688330665246543,fallen
26.222754672720555,16.678986273741454,7.216380227884432,8.429090631106499,3.607963668073023,2.615619325145751,3.2538062314041523,8.247863189474735,fallen
28.062766577412468,15.27669426007866,2.6253561717981624,9.170982115309346,2.9619057388921504,1.9393521588625813,4.871819165070182,8.196072963849486,fallen
24.75980919468418,20.582662076440872,4.114134972391316,11.81823999992112,3.5207990731978835,2.139912278254254,5.6073386810785255,11.507852471414898,fallen
26.3428955139594,13.699360965250168,5.799359242334899,9.573483274031696,2.71168488225462,2.0685202862172107,4.427873700018962,8.840545406290632,fallen
25.227588856432448,15.934788392679245,20.23208172304152,12.85043488356449,3.244584812380332,3.865401202537877,12.678298055997145,12.467324294926572,fallen
27.39029962604396,15.777582140350914,3.88715615208246,8.891331062566083,3.3503834763092604,2.146755412001388,3.5202448470323944,8.48860005642203,fallen
23.54413887150557,7.333986411192735,1.9743287889494336,6.220867940412426,1.2893212272118983,1.7375373788029658,3.559340640122413,6.156588438344468,fallen
23.78901887876993,18.64069498931073,32.02870210513695,8.927617949054381,2.7998654259142866,4.593088278823487,8.306803407538327,7.59018818374305,fallen
32.16699709887193,34.446963292422986,14.487556637492547,12.174605707073304,4.629569325871136,3.4759344988990133,10.705959423800156,12.10679749606646,fallen
29.06650896723177,13.912501952734669,4.190361100301134,10.726521924063196,3.0792145576835264,2.1869828559047693,5.2113082699471365,9.89330432655015,fallen
27.357364971397363,19.50156065251712,4.144923392859395,11.995725182886892,3.771534467793777,2.1054878605717304,3.2732883629421115,11.567935833920302,fallen
28.08010944334204,21.505271948593133,1.5815053942720805,12.764699252533026,3.368328719271472,1.3686740775407351,5.713654283625447,12.400893632994256,fallen
21.994015744126774,20.931023316992267,3.1323611974291823,16.79279755114584,2.496283781244814,1.992997072521868,3.994290737351172,16.63420180260131,fallen
26.215622945479907,28.93075578456929,9.298667515148251,11.800418123312651,4.615471970234302,2.606680232108048,6.753439242590615,11.223638266830454,fallen
22.3935198836282,6.1712198596728784,13.03853860849458,13.33674606240072,0.8208148652356388,3.0947551533476365,8.799311900442596,13.145075667114456,fallen
26.51666067777832,47.54121168874463,0.3167613803540856,10.162645812632393,5.602996459425413,1.148729106119867,2.4744688350724267,8.838776233673075,fallen
26.05341909513277,16.940832546999545,6.327053315459772,10.682896864466068,2.8483844989892213,2.6571472154402582,5.752108686778152,10.424195551622576,fallen
24.70762908155725,22.394112917483152,1.3015805436142949,9.01847061532315,3.2179604765957324,1.3482478002671896,3.4047828500445085,8.533579153406048,fallen
26.15357001586173,18.57599769820904,2.2058121337297414,12.022878314025329,3.644365626521567,1.725602492575904,5.837595432687433,11.330813628008544,fallen
21.14063529473556,13.89117714824154,2.1391612530146245,6.8641446133255215,2.020707037279642,1.7236481251875098,4.455769541748071,6.6526828805672,fallen
26.988841522237696,9.296707448118456,8.496347444675177,11.030170795806368,2.8482788470399765,2.8522542416673864,7.3570677480168305,10.947882517016993,fallen
27.572768134814268,14.105365287717364,9.097454878035805,18.72864018234685,2.6050018873825924,2.833543299357608,9.82939447119999,18.57890581300513,fallen
25.67190354598628,38.69883534079055,-0.5646016774563982,7.624534808614628,4.924712348625981,0.9424732602990938,2.2940862576580825,6.613510575028918,fallen
22.88625935651848,21.71043305634523,5.373123478797907,8.837375188131475,3.87963666348985,2.0836852131860484,6.432028949557952,8.180486897750608,fallen
28.70698536938183,24.61748568444104,3.1532551712530994,11.430187407131074,4.0413924394404495,1.798753842192741,5.963733699559879,11.329593967984154,fallen
23.84490811107561,11.714396245892994,2.0682849599380617,8.510892174410227,2.3124719253747243,1.5999801780404377,7.265416935754062,8.436330510279031,fallen
25.03563481809537,9.344885991107947,5.49914430829624,10.283419819630003,2.3556501845832725,2.171825009589212,9.430879415033711,10.055983980016055,fallen
27.756715538791145,9.443678735999548,7.482979859952984,14.38814862446232,2.7304134254958585,2.6618443488133186,11.169895443948688,13.348805333345076,fallen
27.242337583577623,37.16598448965411,0.3192884110821348,12.103042107413492,5.328754842204416,1.2866380953184702,3.000847556977119,11.30602457394876,fallen
30.72911651576713,33.160026976404225,0.416039312441173,10.552972086027143,4.5286064990081085,1.2784118123563295,2.0771488430276204,9.071624649528342,fallen
23.882715836280745,12.943310578296831,6.0951539463779545,7.359952948615949,2.753139703854849,2.343626741536565,5.549090387612318,7.228892003814311,fallen
27.776339035449663,18.596561917624204,7.4701135354030495,12.00965236862943,3.7050215595259712,2.8515361700553186,5.871949328443438,11.760334619875255,fallen
25.224122761097068,24.86229951731957,3.533174888293817,8.782214906391857,4.012757385914799,1.944487575062904,3.5284021529760263,7.957852191347094,fallen
25.81727539909776,22.38855425746341,1.472941789951182,11.048592659369625,3.277108244455332,1.4270740000612396,4.139152248469016,10.206618312640066,fallen
21.717517042416148,10.505407045336398,4.812405329070742,4.448578171008777,2.056521986556872,2.328785422592906,2.0165073809371736,4.346060159085313,fallen
22.18119115040011,6.7152638327625285,3.2915620785969746,13.482237037481008,0.963170305032556,2.0426670818332604,4.334783108175357,13.389503077121631,fallen
23.15695567294901,12.915141569250764,20.86639839115043,16.073126227596873,2.725166084100969,3.98545966516464,12.952862349670848,15.7390675362056,fallen
27.230227294936288,11.210513914404526,3.0887254429995545,9.099905495981696,1.9758052930839085,1.8080152327007444,6.248047638396466,8.759244147759786,fallen
32.50528695019348,17.966846985356806,10.100033646236287,25.38230681169196,3.62075393245941,2.909441256967234,11.914053484235518,23.972115336487885,fallen
27.99105600110209,23.884025479867965,2.4763972712263187,10.233936483846316,4.266867148726732,1.875466640952109,6.210722173349755,10.142797851683374,fallen
25.92800158511348,8.327439063244293,19.393426172006272,14.610535952794082,1.830043604142308,3.3455324877692223,11.005449480376186,13.591447141841064,fallen
25.16507071771408,30.36878257819344,1.3058521952800124,13.604483478611884,3.5157034509694536,1.4424102324019656,2.6717580571434203,13.13080516010877,fallen
17.42761410760364,10.04393716512264,12.30581869282926,5.276240939110696,2.199489495256731,3.4932360225073724,5.1176728867545975,5.107752071972132,fallen
24.328708313274003,10.518547608426475,3.825818113550581,12.93975722734866,2.584772969825728,1.90619545931803,-1.6296383230912437,6.632097275816443,fallen
26.97872259469839,15.113225050405926,6.2215897585327244,8.427240998007216,3.163944955989342,2.477438363528368,4.654658829065583,8.128771606257876,fallen
23.48735189437697,9.826931505927314,7.088360084875795,10.1658302731379,2.2809238002374164,2.3825880950567826,12.061845163587591,9.759307607985075,fallen
23.83209967582937,11.36654942116213,0.9387837043400512,8.236967285340594,2.605638087182092,1.5288537663460309,4.780060897137889,6.483112120081588,fallen
24.50253132150684,11.669503802246153,1.3301735946916375,9.32737101038884,2.5258834460405177,1.3291805516245905,0.6421350994304555,4.026313335749673,fallen
23.35888623413636,9.761547280004445,15.872516144900596,9.21554689527956,1.716861929439655,3.3118532494759743,3.9310606475767687,9.099138258182226,fallen
21.681243232628105,9.323249506672775,1.1685607364047033,9.023285392036945,2.2210191518485622,1.5299803064496682,7.534888772937631,8.85150774773368,fallen
26.668537156910173,9.972860042029629,17.980938747841023,17.00488886886302,2.487294452504163,3.609781587248732,13.469679059711709,16.333608283629662,fallen
27.367873613843003,16.34207842585149,8.98730586449776,9.192053237157324,3.6760828026873935,2.872629796348283,5.999338975758341,9.0999637968343,fallen
23.55710572146941,7.584106860643665,2.2365022702292854,12.269706770918043,2.3096843931517683,1.6992341257095631,3.7257890927950896,11.757807357747373,fallen
26.01487513002497,19.48469503506848,4.627918559124857,9.310903006767434,3.3564471324385963,2.2898523199559264,5.899897099361093,9.234293583148071,fallen
29.95394294005188,23.64356990845967,0.0978998891231435,11.848488485327357,3.64863829718842,1.0651996172683431,2.4287175561400858,6.57713453143103,fallen
20.67609781949646,8.940090905681961,5.068150498877646,7.736222676134537,1.655703157508756,2.282580760236493,3.8598084411725377,7.186302965631867,fallen
25.54328791851773,10.28147060188122,21.12452254203608,13.709201611985176,1.691478042222344,3.9219010804783694,11.743325280714132,13.495378400310711,fallen
23.817154284964925,12.29893810505595,5.91543158741514,9.897825052821418,2.377968998415596,2.4518135805307097,5.064666984809783,9.279985445515782,fallen
20.656308411465208,15.227422916796735,2.1503512242711498,6.3028105846135904,1.6023639854862903,1.9169907037929648,3.2762059152987617,6.238984045222384,fallen
25.45339834471037,25.03983581985385,3.663193952296609,8.617433930716633,3.713439305203984,1.7758545388914742,2.93309990400819,8.377978434586849,fallen
27.10806219608905,27.698734545395087,1.2359712262976985,11.10661666905082,4.321259509541431,1.551339218956254,5.226880312826706,10.739793795890897,fallen
28.598782759638382,13.605301756114136,18.006767846697418,14.515535812316172,3.2454049441342234,3.5018744199609704,9.672426836645776,13.683734983394434,fallen
27.200884276093912,21.79350788787873,6.661562564260392,9.64226013504701,3.782415364383588,2.632940507349433,4.8765184953617045,9.4063397837826,fallen
22.07631847477427,10.76037624045221,4.378998404666395,9.411817005703746,2.7025244026711457,1.9971813992400231,10.234849411422225,8.775140552315131,fallen
26.07920943797209,21.19284461344702,10.382732473663069,11.798820252734842,3.1143985774323366,3.023460818148115,6.9683987044083775,11.210729828236223,fallen
24.42891120698944,10.239256559773038,9.333129679501518,14.637700104417757,1.7414508451533686,2.7692463832867507,8.554568775867676,14.433279621577991,fallen
30.87607987815718,23.867135726020365,2.4025814796154363,13.212445228824134,3.6627309622180295,1.7777453107889412,4.895355239971248,12.467515590139598,fallen
24.63408880993925,27.145404320819893,3.4278511732738703,7.883737974469949,3.9018067467954136,2.1111360051524226,3.3637256447297985,7.821405270896928,fallen
21.49494563810988,19.70502494199058,2.861020783403129,7.021678822780098,3.544906687859428,1.9198725117803608,4.163764500533131,6.825944974819309,fallen
23.215030587048265,11.108848984816204,9.911322125243831,8.241073416780724,2.306595021701274,3.0631279505858755,4.698340019593571,8.157452760888821,fallen
26.25435241109333,14.965669798728367,8.053008881486825,13.059823416702477,2.934936675762112,2.6604455367757307,9.548920193291778,12.215020414709509,fallen
27.13943932942265,28.04257065190865,2.0353439848927377,10.237060005277373,2.1602033411025,1.6546519898627872,3.872655815403368,9.957168583200778,fallen
24.610557921445828,10.102271850898171,7.8920366313099075,10.236488471206204,2.04210489649366,2.695712160092804,4.199808879829386,10.078122739570125,fallen
24.71060690501184,7.846514635702901,14.42896254760268,12.338634958339153,2.249722474970913,3.5357504861706053,5.737444764801338,12.152579685822284,fallen
26.97189245922845,19.18716831327604,12.007797528581396,16.98320939682618,3.6514476830195512,3.1706697102742387,7.059663490678643,16.124855715884422,fallen
22.9235129806008,7.203781279487301,7.572189320790652,7.92721572543245,1.83204188399751,2.8111036939078566,5.403472838153663,7.767943570409943,fallen
26.230623032938105,12.66712574089895,7.263812978553711,7.988282459758327,2.2304576035797203,2.677578935307966,4.932290662215134,7.875019815315441,fallen
28.5941894779664,33.094395893990715,3.5678170908064084,11.044658153463828,4.500467497948783,1.8582883749442505,5.474222954217962,10.653924639110029,fallen
27.21942579815853,12.286730057842696,17.06602867698337,15.013864951405909,2.63176453848687,3.54602976280549,10.266681447501094,14.333102400376935,fallen
25.237639993734582,13.871068302146954,10.677974174786854,13.464380786180069,2.664016265841814,3.1489373129338776,7.258088920267824,13.155600073985,fallen
23.53312541286231,20.529901868832805,2.7083722980710383,9.617765050899816,3.706486579494777,1.8457412656636376,4.084422499832806,9.336139002871032,fallen
28.57792361790912,33.757492870050385,1.7458029856269164,11.52204178713528,4.158993799826987,1.5683251440603918,3.6343483498250513,11.324990825967769,fallen
26.68044096445988,25.39557147121137,0.8752692593080664,7.224485687592972,3.723854704940576,1.368868170165506,2.440294183506776,6.962048232351411,fallen
26.19611573980143,30.286733167707915,2.8080415085945187,12.116719047279416,3.573563349910496,1.9693664974513188,7.606700381518593,11.920178105343725,fallen
26.10158254600704,19.44759670020024,4.996598446606347,10.721384806078676,3.4254328404467405,2.204395368999384,7.535368933057168,9.997383634941968,fallen
26.07214783852557,17.816801790169638,15.554398103671794,11.552455550858449,2.4430975246921443,3.47440327550572,11.794742472100875,11.134508564367252,fallen
29.402698111379543,13.396138583688776,9.92095688645017,21.61364859460428,2.51804157193527,2.731834754794897,6.6819157572311525,21.53767415241882,fallen
23.9238685479438,9.097901130046749,4.344007122952844,4.984876199040498,1.7094244039933717,2.136298739102222,3.4106886403457386,4.828561692688378,fallen
28.15956520855957,16.566904140853158,10.06552742092756,14.02959734135496,3.0302730647300766,2.939838709042932,10.680714451040156,13.655529381958392,fallen
21.778048898718875,7.242561711331807,7.947248242608577,9.12381001286321,1.784205008805544,2.804652104968034,6.3193344121586845,9.055404195744089,fallen
25.295239885337025,15.91215526319676,10.7226710785727,10.522135538699963,3.1528332976924363,2.9270250450301747,6.8222660501543295,10.261247184997506,fallen
27.70934020253185,17.850542871358872,16.09157019810357,14.021597741104154,3.2206848434100483,3.604118640037616,7.986460073343967,13.683909072265797,fallen
25.033790819989186,9.777387295705218,12.393216621882628,11.254199130661778,1.3977584499234046,3.343049210767882,11.561672397304594,10.997449130586212,fallen
25.68936718924139,11.645693829368165,2.017970038843397,11.026497703284363,2.5588625129718845,1.5633928876178858,3.967352360612815,10.632421319969216,fallen
28.59055655038547,24.34184622442764,0.5645143966438786,8.407684926382677,3.3959438042050683,1.3666500908429369,4.1711990065122935,8.319340974378749,fallen
29.757513520727965,24.92749886801328,1.93201526874956,11.650492720653894,3.8571951487109466,1.5094209557585816,4.503907931372704,10.607353491004304,fallen
21.09608719904465,15.360426346663523,-1.055731741188206,4.841207123987762,2.446779696194787,0.6658242836466924,3.4898974330570542,4.704406590739431,fallen
29.22546890936239,20.54044480723064,29.96723721177528,11.53069773998116,4.243934362726629,4.630564567793813,12.057204962456858,11.089884507769218,fallen
22.65164036309193,7.504612497903869,8.593692988850423,5.960059678152993,1.8033846981260315,2.962251240766604,5.580430723947917,5.860758599271567,fallen
21.62847698534161,10.86785397023829,1.2759448277450116,7.292645242087648,2.462666731524579,1.2727609285254344,2.976426576565677,5.5676388137522,fallen
24.45124339109505,14.09355453304659,17.507107933632696,13.266020709126384,2.302914494691501,3.6512333810746767,10.030879491339713,12.790570028758395,fallen
27.17896534581164,15.786553501188136,5.081822437615156,12.941713681805412,2.825453906474221,2.4191109451957984,5.27540955407092,12.852840579148376,fallen
25.672324973077608,11.597341945571632,1.1828261775381508,7.363199650670791,2.6305250147830948,1.2582607173539866,-1.5807160146816468,0.7405228562756196,fallen
23.58026991373564,10.55557698245599,0.9111634483287024,7.779115440559357,2.3802002995203173,1.4572216235526891,5.208673504350758,6.621284043712133,fallen
24.809743475852976,13.492152733534455,14.095802083656672,12.375584654827266,3.2469635828715666,3.5172468536705983,7.357668484145804,12.187875553475036,fallen
